"","Participant","Label","SliderResponse","Number","TrialType","Valence","LexicalType","ContextCondition","Group","Name","StudyLanguage","Nativeness"
"329",135,"expletive_test","84","2","test","pos","pej","AO","A","IPP2","Italian","L2"
"330",135,"expletive_test","80","2","test","pos","adj","AO","A","IAP2","Italian","L2"
"331",135,"expletive_test","70","11","filler","neg","adj","AO","A","INF11","Italian","L2"
"332",135,"expletive_test","95","5","test","pos","adj","AO","A","IAP5","Italian","L2"
"333",135,"expletive_test","85","23","filler","pos","adj","AO","A","INF23","Italian","L2"
"334",135,"expletive_test","99","7","test","pos","pej","TO","A","IPP7","Italian","L2"
"335",135,"expletive_test","83","5","filler","neg","adj","TO","A","INF5","Italian","L2"
"336",135,"expletive_test","21","6","test","neg","adj","NEU","A","IAN6","Italian","L2"
"337",135,"expletive_test","71","9","test","pos","adj","NEU","A","IAP9","Italian","L2"
"338",135,"expletive_test","78","4","test","neg","adj","TO","A","IAN4","Italian","L2"
"339",135,"expletive_test","56","24","filler","pos","adj","AO","A","INF24","Italian","L2"
"340",135,"expletive_test","62","4","filler","neg","adj","TO","A","INF4","Italian","L2"
"341",135,"expletive_test","39","10","filler","neg","adj","AO","A","INF10","Italian","L2"
"342",135,"expletive_test","29","7","test","neg","pej","TO","A","IPN7","Italian","L2"
"343",135,"expletive_test","58","2","filler","neg","adj","TO","A","INF2","Italian","L2"
"344",135,"expletive_test","99","13","filler","pos","adj","TO","A","INF13","Italian","L2"
"345",135,"expletive_test","68","1","test","pos","pej","TO","A","IPP1","Italian","L2"
"346",135,"expletive_test","62","7","test","pos","adj","TO","A","IAP7","Italian","L2"
"347",135,"expletive_test","83","3","filler","neg","adj","TO","A","INF3","Italian","L2"
"348",135,"expletive_test","99","14","filler","pos","adj","TO","A","INF14","Italian","L2"
"349",135,"expletive_test","35","9","filler","neg","adj","AO","A","INF9","Italian","L2"
"350",135,"expletive_test","71","3","test","pos","adj","NEU","A","IAP3","Italian","L2"
"351",135,"expletive_test","39","7","test","neg","adj","TO","A","IAN7","Italian","L2"
"352",135,"expletive_test","8","3","test","neg","pej","NEU","A","IPN3","Italian","L2"
"353",135,"expletive_test","82","6","test","pos","pej","NEU","A","IPP6","Italian","L2"
"354",135,"expletive_test","82","4","test","pos","pej","TO","A","IPP4","Italian","L2"
"355",135,"expletive_test","88","15","filler","pos","adj","TO","A","INF15","Italian","L2"
"356",135,"expletive_test","36","6","filler","neg","adj","TO","A","INF6","Italian","L2"
"357",135,"expletive_test","0","2","test","neg","adj","AO","A","IAN2","Italian","L2"
"358",135,"expletive_test","74","18","filler","pos","adj","TO","A","INF18","Italian","L2"
"359",135,"expletive_test","22","5","test","neg","adj","AO","A","IAN5","Italian","L2"
"360",135,"expletive_test","15","8","test","neg","adj","AO","A","IAN8","Italian","L2"
"361",108,"expletive_test","74","4","test","pos","adj","TO","A","IAP4","Italian","L2"
"362",108,"expletive_test","22","1","test","pos","pej","TO","A","IPP1","Italian","L2"
"363",108,"expletive_test","21","6","filler","neg","adj","TO","A","INF6","Italian","L2"
"364",108,"expletive_test","68","1","test","pos","adj","TO","A","IAP1","Italian","L2"
"365",108,"expletive_test","99","9","test","pos","adj","NEU","A","IAP9","Italian","L2"
"366",108,"expletive_test","8","4","test","neg","pej","TO","A","IPN4","Italian","L2"
"367",108,"expletive_test","88","17","filler","pos","adj","TO","A","INF17","Italian","L2"
"368",108,"expletive_test","91","4","test","neg","adj","TO","A","IAN4","Italian","L2"
"369",108,"expletive_test","11","6","test","neg","pej","NEU","A","IPN6","Italian","L2"
"370",108,"expletive_test","5","7","test","pos","adj","TO","A","IAP7","Italian","L2"
"371",108,"expletive_test","99","19","filler","pos","adj","AO","A","INF19","Italian","L2"
"372",108,"expletive_test","10","3","filler","neg","adj","TO","A","INF3","Italian","L2"
"373",108,"expletive_test","6","5","test","neg","adj","AO","A","IAN5","Italian","L2"
"374",108,"expletive_test","92","14","filler","pos","adj","TO","A","INF14","Italian","L2"
"375",108,"expletive_test","82","20","filler","pos","adj","AO","A","INF20","Italian","L2"
"376",108,"expletive_test","5","23","filler","pos","adj","AO","A","INF23","Italian","L2"
"377",108,"expletive_test","91","24","filler","pos","adj","AO","A","INF24","Italian","L2"
"378",108,"expletive_test","88","2","test","neg","adj","AO","A","IAN2","Italian","L2"
"379",108,"expletive_test","95","6","test","pos","pej","NEU","A","IPP6","Italian","L2"
"380",108,"expletive_test","45","2","test","pos","adj","AO","A","IAP2","Italian","L2"
"381",108,"expletive_test","4","12","filler","neg","adj","AO","A","INF12","Italian","L2"
"382",108,"expletive_test","10","13","filler","pos","adj","TO","A","INF13","Italian","L2"
"383",108,"expletive_test","90","7","test","pos","pej","TO","A","IPP7","Italian","L2"
"384",108,"expletive_test","12","3","test","pos","adj","NEU","A","IAP3","Italian","L2"
"385",108,"expletive_test","6","3","test","neg","pej","NEU","A","IPN3","Italian","L2"
"386",108,"expletive_test","13","4","filler","neg","adj","TO","A","INF4","Italian","L2"
"387",108,"expletive_test","83","2","test","pos","pej","AO","A","IPP2","Italian","L2"
"388",108,"expletive_test","87","9","test","neg","pej","NEU","A","IPN9","Italian","L2"
"389",108,"expletive_test","98","11","filler","neg","adj","AO","A","INF11","Italian","L2"
"390",108,"expletive_test","4","8","test","neg","adj","AO","A","IAN8","Italian","L2"
"391",108,"expletive_test","5","2","test","neg","pej","AO","A","IPN2","Italian","L2"
"392",108,"expletive_test","90","9","test","pos","pej","NEU","A","IPP9","Italian","L2"
"393",108,"expletive_test","89","6","test","pos","adj","NEU","A","IAP6","Italian","L2"
"394",108,"expletive_test","8","6","test","neg","adj","NEU","A","IAN6","Italian","L2"
"395",108,"expletive_test","13","1","test","neg","adj","TO","A","IAN1","Italian","L2"
"396",108,"expletive_test","92","5","test","neg","pej","AO","A","IPN5","Italian","L2"
"397",108,"expletive_test","90","4","test","pos","pej","TO","A","IPP4","Italian","L2"
"398",108,"expletive_test","94","1","test","neg","pej","TO","A","IPN1","Italian","L2"
"399",108,"expletive_test","90","3","test","pos","pej","NEU","A","IPP3","Italian","L2"
"400",108,"expletive_test","7","7","filler","neg","adj","AO","A","INF7","Italian","L2"
"401",108,"expletive_test","8","8","test","neg","pej","AO","A","IPN8","Italian","L2"
"402",108,"expletive_test","88","22","filler","pos","adj","AO","A","INF22","Italian","L2"
"403",108,"expletive_test","11","8","test","pos","adj","AO","A","IAP8","Italian","L2"
"404",108,"expletive_test","5","9","test","neg","adj","NEU","A","IAN9","Italian","L2"
"405",108,"expletive_test","8","1","filler","neg","adj","TO","A","ITN1","Italian","L2"
"406",108,"expletive_test","91","18","filler","pos","adj","TO","A","INF18","Italian","L2"
"407",108,"expletive_test","91","7","test","neg","adj","TO","A","IAN7","Italian","L2"
"408",108,"expletive_test","7","5","test","pos","pej","AO","A","IPP5","Italian","L2"
"409",108,"expletive_test","11","16","filler","pos","adj","TO","A","INF16","Italian","L2"
"410",108,"expletive_test","9","15","filler","pos","adj","TO","A","INF15","Italian","L2"
"411",108,"expletive_test","91","8","test","pos","pej","AO","A","IPP8","Italian","L2"
"412",108,"expletive_test","91","10","filler","neg","adj","AO","A","INF10","Italian","L2"
"413",108,"expletive_test","7","2","filler","neg","adj","TO","A","INF2","Italian","L2"
"414",108,"expletive_test","11","5","filler","neg","adj","TO","A","INF5","Italian","L2"
"415",108,"expletive_test","90","9","filler","neg","adj","AO","A","INF9","Italian","L2"
"416",108,"expletive_test","10","5","test","pos","adj","AO","A","IAP5","Italian","L2"
"417",108,"expletive_test","94","7","test","neg","pej","TO","A","IPN7","Italian","L2"
"418",108,"expletive_test","10","3","test","neg","adj","NEU","A","IAN3","Italian","L2"
"419",108,"expletive_test","89","8","filler","neg","adj","AO","A","INF8","Italian","L2"
"420",108,"expletive_test","94","21","filler","pos","adj","AO","A","INF21","Italian","L2"
"421",46,"expletive_test","54","7","test","neg","pej","TO","C","IPN7","Italian","L2"
"422",46,"expletive_test","60","4","test","neg","pej","TO","C","IPN4","Italian","L2"
"423",46,"expletive_test","30","6","filler","neg","adj","TO","C","INF6","Italian","L2"
"424",46,"expletive_test","32","4","filler","neg","adj","TO","C","INF4","Italian","L2"
"425",46,"expletive_test","52","6","test","pos","adj","NEU","C","IAP6","Italian","L2"
"426",46,"expletive_test","45","4","test","pos","adj","TO","C","IAP4","Italian","L2"
"427",46,"expletive_test","65","9","test","pos","adj","NEU","C","IAP9","Italian","L2"
"428",46,"expletive_test","62","2","test","pos","adj","AO","C","IAP2","Italian","L2"
"429",46,"expletive_test","58","7","test","neg","adj","TO","C","IAN7","Italian","L2"
"430",46,"expletive_test","59","20","filler","pos","adj","AO","C","INF20","Italian","L2"
"431",46,"expletive_test","36","2","test","neg","adj","AO","C","IAN2","Italian","L2"
"432",46,"expletive_test","67","9","test","pos","pej","NEU","C","IPP9","Italian","L2"
"433",46,"expletive_test","69","15","filler","pos","adj","TO","C","INF15","Italian","L2"
"434",46,"expletive_test","25","3","test","neg","adj","NEU","C","IAN3","Italian","L2"
"435",46,"expletive_test","76","8","test","pos","pej","AO","C","IPP8","Italian","L2"
"436",46,"expletive_test","20","2","test","neg","pej","AO","C","IPN2","Italian","L2"
"437",46,"expletive_test","39","22","filler","pos","adj","AO","C","INF22","Italian","L2"
"438",46,"expletive_test","81","4","test","pos","pej","TO","C","IPP4","Italian","L2"
"439",46,"expletive_test","67","14","filler","pos","adj","TO","C","INF14","Italian","L2"
"440",46,"expletive_test","74","7","test","pos","pej","TO","C","IPP7","Italian","L2"
"441",46,"expletive_test","90","18","filler","pos","adj","TO","C","INF18","Italian","L2"
"442",46,"expletive_test","78","5","filler","neg","adj","TO","C","INF5","Italian","L2"
"443",46,"expletive_test","19","8","test","neg","pej","AO","C","IPN8","Italian","L2"
"444",46,"expletive_test","61","6","test","pos","pej","NEU","C","IPP6","Italian","L2"
"445",46,"expletive_test","57","1","test","neg","adj","TO","C","IAN1","Italian","L2"
"446",46,"expletive_test","59","17","filler","pos","adj","TO","C","INF17","Italian","L2"
"447",46,"expletive_test","76","4","test","neg","adj","TO","C","IAN4","Italian","L2"
"448",46,"expletive_test","34","11","filler","neg","adj","AO","C","INF11","Italian","L2"
"449",46,"expletive_test","78","1","filler","neg","adj","TO","C","ITN1","Italian","L2"
"450",46,"expletive_test","23","5","test","neg","adj","AO","C","IAN5","Italian","L2"
"451",46,"expletive_test","61","3","test","pos","pej","NEU","C","IPP3","Italian","L2"
"452",46,"expletive_test","62","24","filler","pos","adj","AO","C","INF24","Italian","L2"
"453",46,"expletive_test","31","8","test","neg","adj","AO","C","IAN8","Italian","L2"
"454",46,"expletive_test","66","5","test","pos","adj","AO","C","IAP5","Italian","L2"
"455",46,"expletive_test","35","7","filler","neg","adj","AO","C","INF7","Italian","L2"
"456",46,"expletive_test","16","9","filler","neg","adj","AO","C","INF9","Italian","L2"
"457",46,"expletive_test","57","23","filler","pos","adj","AO","C","INF23","Italian","L2"
"458",46,"expletive_test","26","6","test","neg","adj","NEU","C","IAN6","Italian","L2"
"459",46,"expletive_test","91","3","filler","neg","adj","TO","C","INF3","Italian","L2"
"460",46,"expletive_test","19","12","filler","neg","adj","AO","C","INF12","Italian","L2"
"461",46,"expletive_test","60","2","filler","neg","adj","TO","C","INF2","Italian","L2"
"462",46,"expletive_test","82","1","test","pos","pej","TO","C","IPP1","Italian","L2"
"463",46,"expletive_test","71","13","filler","pos","adj","TO","C","INF13","Italian","L2"
"464",46,"expletive_test","16","10","filler","neg","adj","AO","C","INF10","Italian","L2"
"465",46,"expletive_test","17","6","test","neg","pej","NEU","C","IPN6","Italian","L2"
"466",46,"expletive_test","86","1","test","pos","adj","TO","C","IAP1","Italian","L2"
"467",46,"expletive_test","54","3","test","pos","adj","NEU","C","IAP3","Italian","L2"
"468",46,"expletive_test","57","21","filler","pos","adj","AO","C","INF21","Italian","L2"
"469",46,"expletive_test","55","8","test","pos","adj","AO","C","IAP8","Italian","L2"
"470",46,"expletive_test","13","8","filler","neg","adj","AO","C","INF8","Italian","L2"
"471",46,"expletive_test","61","5","test","pos","pej","AO","C","IPP5","Italian","L2"
"472",46,"expletive_test","74","7","test","pos","adj","TO","C","IAP7","Italian","L2"
"473",46,"expletive_test","13","3","test","neg","pej","NEU","C","IPN3","Italian","L2"
"474",46,"expletive_test","15","9","test","neg","adj","NEU","C","IAN9","Italian","L2"
"475",46,"expletive_test","72","16","filler","pos","adj","TO","C","INF16","Italian","L2"
"476",46,"expletive_test","82","1","test","neg","pej","TO","C","IPN1","Italian","L2"
"477",46,"expletive_test","16","5","test","neg","pej","AO","C","IPN5","Italian","L2"
"478",46,"expletive_test","61","2","test","pos","pej","AO","C","IPP2","Italian","L2"
"479",46,"expletive_test","10","9","test","neg","pej","NEU","C","IPN9","Italian","L2"
"480",46,"expletive_test","79","19","filler","pos","adj","AO","C","INF19","Italian","L2"
"481",126,"expletive_test","92","6","test","pos","pej","NEU","C","IPP6","Italian","L2"
"482",126,"expletive_test","99","3","test","pos","adj","NEU","C","IAP3","Italian","L2"
"483",126,"expletive_test","99","1","test","neg","pej","TO","C","IPN1","Italian","L2"
"484",126,"expletive_test","99","2","test","pos","adj","AO","C","IAP2","Italian","L2"
"485",126,"expletive_test","99","22","filler","pos","adj","AO","C","INF22","Italian","L2"
"486",126,"expletive_test","99","4","test","pos","pej","TO","C","IPP4","Italian","L2"
"487",126,"expletive_test","73","24","filler","pos","adj","AO","C","INF24","Italian","L2"
"488",126,"expletive_test","99","1","test","neg","adj","TO","C","IAN1","Italian","L2"
"489",126,"expletive_test","59","2","test","neg","adj","AO","C","IAN2","Italian","L2"
"490",126,"expletive_test","99","23","filler","pos","adj","AO","C","INF23","Italian","L2"
"491",126,"expletive_test","95","8","filler","neg","adj","AO","C","INF8","Italian","L2"
"492",126,"expletive_test","99","3","test","pos","pej","NEU","C","IPP3","Italian","L2"
"493",126,"expletive_test","99","15","filler","pos","adj","TO","C","INF15","Italian","L2"
"494",126,"expletive_test","99","3","filler","neg","adj","TO","C","INF3","Italian","L2"
"495",126,"expletive_test","99","9","filler","neg","adj","AO","C","INF9","Italian","L2"
"496",126,"expletive_test","99","8","test","neg","pej","AO","C","IPN8","Italian","L2"
"497",126,"expletive_test","99","5","test","neg","pej","AO","C","IPN5","Italian","L2"
"498",126,"expletive_test","99","13","filler","pos","adj","TO","C","INF13","Italian","L2"
"499",126,"expletive_test","99","19","filler","pos","adj","AO","C","INF19","Italian","L2"
"500",126,"expletive_test","99","17","filler","pos","adj","TO","C","INF17","Italian","L2"
"501",126,"expletive_test","99","5","test","pos","adj","AO","C","IAP5","Italian","L2"
"502",126,"expletive_test","99","7","test","pos","adj","TO","C","IAP7","Italian","L2"
"503",126,"expletive_test","99","9","test","pos","pej","NEU","C","IPP9","Italian","L2"
"504",126,"expletive_test","99","4","filler","neg","adj","TO","C","INF4","Italian","L2"
"505",126,"expletive_test","99","8","test","pos","pej","AO","C","IPP8","Italian","L2"
"506",126,"expletive_test","99","6","test","pos","adj","NEU","C","IAP6","Italian","L2"
"507",126,"expletive_test","25","7","filler","neg","adj","AO","C","INF7","Italian","L2"
"508",126,"expletive_test","99","1","filler","neg","adj","TO","C","ITN1","Italian","L2"
"509",126,"expletive_test","99","5","filler","neg","adj","TO","C","INF5","Italian","L2"
"510",126,"expletive_test","73","6","test","neg","pej","NEU","C","IPN6","Italian","L2"
"511",126,"expletive_test","35","12","filler","neg","adj","AO","C","INF12","Italian","L2"
"512",126,"expletive_test","99","2","test","pos","pej","AO","C","IPP2","Italian","L2"
"513",126,"expletive_test","71","2","test","neg","pej","AO","C","IPN2","Italian","L2"
"514",126,"expletive_test","74","3","test","neg","pej","NEU","C","IPN3","Italian","L2"
"515",126,"expletive_test","99","4","test","neg","adj","TO","C","IAN4","Italian","L2"
"516",126,"expletive_test","29","5","test","neg","adj","AO","C","IAN5","Italian","L2"
"517",126,"expletive_test","48","11","filler","neg","adj","AO","C","INF11","Italian","L2"
"518",126,"expletive_test","99","18","filler","pos","adj","TO","C","INF18","Italian","L2"
