"","X","Participant","Label","SliderResponse","Number","TrialType","Valence","LexicalType","ContextCondition","Group","Name","StudyLanguage","Nativeness"
"307",637,48,"expletive_test",24,5,"test","neg","pej","TO","C","IPN5","Italian","L2"
"308",639,48,"expletive_test",57,8,"test","neg","adj","TO","C","IAN8","Italian","L2"
"309",640,48,"expletive_test",30,6,"test","neg","pej","AO","C","IPN6","Italian","L2"
"310",641,48,"expletive_test",88,4,"test","pos","pej","NEU","C","IPP4","Italian","L2"
"311",644,48,"expletive_test",42,7,"test","neg","adj","NEU","C","IAN7","Italian","L2"
"312",646,48,"expletive_test",26,3,"test","neg","pej","AO","C","IPN3","Italian","L2"
"313",647,48,"expletive_test",49,8,"test","pos","adj","TO","C","IAP8","Italian","L2"
"314",648,48,"expletive_test",59,9,"test","pos","adj","AO","C","IAP9","Italian","L2"
"315",649,48,"expletive_test",34,7,"test","neg","pej","NEU","C","IPN7","Italian","L2"
"316",650,48,"expletive_test",80,1,"test","pos","adj","NEU","C","IAP1","Italian","L2"
"317",651,48,"expletive_test",6,4,"test","neg","pej","NEU","C","IPN4","Italian","L2"
"318",652,48,"expletive_test",19,1,"test","neg","pej","NEU","C","IPN1","Italian","L2"
"319",653,48,"expletive_test",94,8,"test","pos","pej","TO","C","IPP8","Italian","L2"
"320",655,48,"expletive_test",69,5,"test","neg","adj","TO","C","IAN5","Italian","L2"
"321",656,48,"expletive_test",69,2,"test","neg","adj","TO","C","IAN2","Italian","L2"
"322",657,48,"expletive_test",57,9,"test","neg","adj","AO","C","IAN9","Italian","L2"
"323",658,48,"expletive_test",61,3,"test","neg","adj","AO","C","IAN3","Italian","L2"
"324",659,48,"expletive_test",99,2,"test","pos","pej","TO","C","IPP2","Italian","L2"
"325",661,42,"expletive_test",0,6,"test","neg","adj","NEU","B","IAN6","Italian","L2"
"326",662,42,"expletive_test",74,1,"test","neg","pej","TO","B","IPN1","Italian","L2"
"327",665,42,"expletive_test",82,4,"test","neg","adj","TO","B","IAN4","Italian","L2"
"328",668,42,"expletive_test",99,1,"test","pos","adj","TO","B","IAP1","Italian","L2"
"329",670,42,"expletive_test",99,9,"test","pos","adj","NEU","B","IAP9","Italian","L2"
"330",671,42,"expletive_test",75,3,"test","neg","adj","NEU","B","IAN3","Italian","L2"
"331",672,42,"expletive_test",83,2,"test","neg","pej","AO","B","IPN2","Italian","L2"
"332",673,42,"expletive_test",99,3,"test","pos","pej","NEU","B","IPP3","Italian","L2"
"333",676,42,"expletive_test",67,9,"test","neg","adj","NEU","B","IAN9","Italian","L2"
"334",679,42,"expletive_test",99,7,"test","pos","adj","TO","B","IAP7","Italian","L2"
"335",681,42,"expletive_test",99,7,"test","neg","adj","TO","B","IAN7","Italian","L2"
"336",682,42,"expletive_test",99,6,"test","pos","pej","NEU","B","IPP6","Italian","L2"
"337",683,42,"expletive_test",99,2,"test","pos","adj","AO","B","IAP2","Italian","L2"
"338",684,42,"expletive_test",61,8,"test","neg","pej","AO","B","IPN8","Italian","L2"
"339",685,42,"expletive_test",42,2,"test","neg","adj","AO","B","IAN2","Italian","L2"
"340",687,42,"expletive_test",99,5,"test","neg","pej","AO","B","IPN5","Italian","L2"
"341",688,42,"expletive_test",99,8,"test","neg","adj","AO","B","IAN8","Italian","L2"
"342",690,42,"expletive_test",99,7,"test","neg","pej","TO","B","IPN7","Italian","L2"
"343",691,42,"expletive_test",99,1,"test","neg","adj","TO","B","IAN1","Italian","L2"
"344",692,42,"expletive_test",99,7,"test","pos","pej","TO","B","IPP7","Italian","L2"
"345",693,42,"expletive_test",99,9,"test","pos","pej","NEU","B","IPP9","Italian","L2"
"346",695,42,"expletive_test",0,3,"test","neg","pej","NEU","B","IPN3","Italian","L2"
"347",696,42,"expletive_test",99,6,"test","pos","adj","NEU","B","IAP6","Italian","L2"
"348",698,42,"expletive_test",99,5,"test","pos","pej","AO","B","IPP5","Italian","L2"
"349",703,42,"expletive_test",0,6,"test","neg","pej","NEU","B","IPN6","Italian","L2"
"350",704,42,"expletive_test",99,5,"test","pos","adj","AO","B","IAP5","Italian","L2"
"351",706,42,"expletive_test",99,4,"test","neg","pej","TO","B","IPN4","Italian","L2"
"352",708,42,"expletive_test",99,8,"test","pos","pej","AO","B","IPP8","Italian","L2"
"353",709,42,"expletive_test",99,2,"test","pos","pej","AO","B","IPP2","Italian","L2"
"354",710,42,"expletive_test",99,9,"test","neg","pej","NEU","B","IPN9","Italian","L2"
"355",714,42,"expletive_test",99,4,"test","pos","adj","TO","B","IAP4","Italian","L2"
"356",716,42,"expletive_test",99,5,"test","neg","adj","AO","B","IAN5","Italian","L2"
"357",717,42,"expletive_test",99,8,"test","pos","adj","AO","B","IAP8","Italian","L2"
"358",718,42,"expletive_test",72,3,"test","pos","adj","NEU","B","IAP3","Italian","L2"
"359",719,42,"expletive_test",99,1,"test","pos","pej","TO","B","IPP1","Italian","L2"
"360",720,42,"expletive_test",99,4,"test","pos","pej","TO","B","IPP4","Italian","L2"
"361",962,229,"expletive_test",99,3,"test","pos","adj","NEU","B","IAP3","Italian","L2"
"362",965,229,"expletive_test",70,4,"test","neg","adj","TO","B","IAN4","Italian","L2"
"363",966,229,"expletive_test",60,3,"test","neg","adj","NEU","B","IAN3","Italian","L2"
"364",967,229,"expletive_test",69,6,"test","neg","adj","NEU","B","IAN6","Italian","L2"
"365",970,229,"expletive_test",84,1,"test","pos","pej","TO","B","IPP1","Italian","L2"
"366",972,229,"expletive_test",96,4,"test","pos","pej","TO","B","IPP4","Italian","L2"
"367",973,229,"expletive_test",88,6,"test","pos","pej","NEU","B","IPP6","Italian","L2"
"368",974,229,"expletive_test",75,2,"test","pos","pej","AO","B","IPP2","Italian","L2"
"369",977,229,"expletive_test",71,3,"test","pos","pej","NEU","B","IPP3","Italian","L2"
"370",978,229,"expletive_test",99,8,"test","pos","pej","AO","B","IPP8","Italian","L2"
"371",980,229,"expletive_test",99,7,"test","pos","adj","TO","B","IAP7","Italian","L2"
"372",985,229,"expletive_test",0,6,"test","neg","pej","NEU","B","IPN6","Italian","L2"
"373",986,229,"expletive_test",99,9,"test","pos","pej","NEU","B","IPP9","Italian","L2"
"374",989,229,"expletive_test",12,7,"test","neg","pej","TO","B","IPN7","Italian","L2"
"375",990,229,"expletive_test",4,9,"test","neg","adj","NEU","B","IAN9","Italian","L2"
"376",992,229,"expletive_test",99,5,"test","pos","pej","AO","B","IPP5","Italian","L2"
"377",994,229,"expletive_test",78,9,"test","pos","adj","NEU","B","IAP9","Italian","L2"
"378",995,229,"expletive_test",25,8,"test","neg","adj","AO","B","IAN8","Italian","L2"
"379",997,229,"expletive_test",3,1,"test","neg","pej","TO","B","IPN1","Italian","L2"
"380",998,229,"expletive_test",73,1,"test","neg","adj","TO","B","IAN1","Italian","L2"
"381",999,229,"expletive_test",31,4,"test","pos","adj","TO","B","IAP4","Italian","L2"
"382",1000,229,"expletive_test",21,8,"test","pos","adj","AO","B","IAP8","Italian","L2"
"383",1001,229,"expletive_test",69,4,"test","neg","pej","TO","B","IPN4","Italian","L2"
"384",1002,229,"expletive_test",99,8,"test","neg","pej","AO","B","IPN8","Italian","L2"
"385",1005,229,"expletive_test",0,2,"test","neg","adj","AO","B","IAN2","Italian","L2"
"386",1006,229,"expletive_test",26,5,"test","neg","adj","AO","B","IAN5","Italian","L2"
"387",1007,229,"expletive_test",99,6,"test","pos","adj","NEU","B","IAP6","Italian","L2"
"388",1009,229,"expletive_test",99,5,"test","pos","adj","AO","B","IAP5","Italian","L2"
"389",1010,229,"expletive_test",0,2,"test","neg","pej","AO","B","IPN2","Italian","L2"
"390",1011,229,"expletive_test",99,7,"test","pos","pej","TO","B","IPP7","Italian","L2"
"391",1013,229,"expletive_test",29,3,"test","neg","pej","NEU","B","IPN3","Italian","L2"
"392",1014,229,"expletive_test",0,9,"test","neg","pej","NEU","B","IPN9","Italian","L2"
"393",1015,229,"expletive_test",0,5,"test","neg","pej","AO","B","IPN5","Italian","L2"
"394",1016,229,"expletive_test",99,1,"test","pos","adj","TO","B","IAP1","Italian","L2"
"395",1018,229,"expletive_test",60,7,"test","neg","adj","TO","B","IAN7","Italian","L2"
"396",1020,229,"expletive_test",99,2,"test","pos","adj","AO","B","IAP2","Italian","L2"
"397",1141,122,"expletive_test",69,9,"test","neg","adj","AO","A","IAN9","Italian","L2"
"398",1143,122,"expletive_test",79,8,"test","pos","adj","TO","A","IAP8","Italian","L2"
"399",1144,122,"expletive_test",29,8,"test","neg","adj","TO","A","IAN8","Italian","L2"
"400",1147,122,"expletive_test",30,3,"test","neg","adj","AO","A","IAN3","Italian","L2"
"401",1148,122,"expletive_test",25,9,"test","neg","pej","AO","A","IPN9","Italian","L2"
"402",1149,122,"expletive_test",84,3,"test","pos","pej","AO","A","IPP3","Italian","L2"
"403",1150,122,"expletive_test",28,7,"test","neg","pej","NEU","A","IPN7","Italian","L2"
"404",1151,122,"expletive_test",37,2,"test","neg","adj","TO","A","IAN2","Italian","L2"
"405",1152,122,"expletive_test",35,7,"test","neg","adj","NEU","A","IAN7","Italian","L2"
"406",1154,122,"expletive_test",35,4,"test","pos","adj","NEU","A","IAP4","Italian","L2"
"407",1155,122,"expletive_test",28,3,"test","neg","pej","AO","A","IPN3","Italian","L2"
"408",1156,122,"expletive_test",40,4,"test","neg","pej","NEU","A","IPN4","Italian","L2"
"409",1157,122,"expletive_test",95,9,"test","pos","pej","AO","A","IPP9","Italian","L2"
"410",1158,122,"expletive_test",34,5,"test","neg","pej","TO","A","IPN5","Italian","L2"
"411",1160,122,"expletive_test",80,8,"test","pos","pej","TO","A","IPP8","Italian","L2"
"412",1162,122,"expletive_test",30,6,"test","neg","pej","AO","A","IPN6","Italian","L2"
"413",1164,122,"expletive_test",72,5,"test","pos","pej","TO","A","IPP5","Italian","L2"
"414",1168,122,"expletive_test",64,3,"test","pos","adj","AO","A","IAP3","Italian","L2"
"415",1170,122,"expletive_test",30,8,"test","neg","pej","TO","A","IPN8","Italian","L2"
"416",1171,122,"expletive_test",67,6,"test","pos","adj","AO","A","IAP6","Italian","L2"
"417",1173,122,"expletive_test",30,2,"test","neg","pej","TO","A","IPN2","Italian","L2"
"418",1174,122,"expletive_test",55,1,"test","neg","adj","NEU","A","IAN1","Italian","L2"
"419",1177,122,"expletive_test",80,2,"test","pos","adj","TO","A","IAP2","Italian","L2"
"420",1178,122,"expletive_test",40,5,"test","neg","adj","TO","A","IAN5","Italian","L2"
"421",1179,122,"expletive_test",88,1,"test","pos","adj","NEU","A","IAP1","Italian","L2"
"422",1180,122,"expletive_test",62,9,"test","pos","adj","AO","A","IAP9","Italian","L2"
"423",1182,122,"expletive_test",74,7,"test","pos","adj","NEU","A","IAP7","Italian","L2"
"424",1184,122,"expletive_test",84,4,"test","pos","pej","NEU","A","IPP4","Italian","L2"
"425",1185,122,"expletive_test",99,1,"test","pos","pej","NEU","A","IPP1","Italian","L2"
"426",1186,122,"expletive_test",34,1,"test","neg","pej","NEU","A","IPN1","Italian","L2"
"427",1190,122,"expletive_test",63,5,"test","pos","adj","TO","A","IAP5","Italian","L2"
"428",1192,122,"expletive_test",97,2,"test","pos","pej","TO","A","IPP2","Italian","L2"
"429",1193,122,"expletive_test",95,7,"test","pos","pej","NEU","A","IPP7","Italian","L2"
"430",1195,122,"expletive_test",35,4,"test","neg","adj","NEU","A","IAN4","Italian","L2"
"431",1199,122,"expletive_test",80,6,"test","pos","pej","AO","A","IPP6","Italian","L2"
"432",1200,122,"expletive_test",40,6,"test","neg","adj","AO","A","IAN6","Italian","L2"
"433",1323,108,"expletive_test",99,5,"test","pos","pej","AO","B","IPP5","Italian","L2"
"434",1324,108,"expletive_test",0,4,"test","neg","pej","TO","B","IPN4","Italian","L2"
"435",1327,108,"expletive_test",99,7,"test","pos","pej","TO","B","IPP7","Italian","L2"
"436",1329,108,"expletive_test",0,3,"test","neg","adj","NEU","B","IAN3","Italian","L2"
"437",1331,108,"expletive_test",99,3,"test","pos","adj","NEU","B","IAP3","Italian","L2"
"438",1334,108,"expletive_test",99,1,"test","pos","pej","TO","B","IPP1","Italian","L2"
"439",1335,108,"expletive_test",89,9,"test","pos","adj","NEU","B","IAP9","Italian","L2"
"440",1336,108,"expletive_test",0,1,"test","neg","pej","TO","B","IPN1","Italian","L2"
"441",1338,108,"expletive_test",14,6,"test","neg","pej","NEU","B","IPN6","Italian","L2"
"442",1339,108,"expletive_test",99,1,"test","pos","adj","TO","B","IAP1","Italian","L2"
"443",1340,108,"expletive_test",83,6,"test","pos","adj","NEU","B","IAP6","Italian","L2"
"444",1346,108,"expletive_test",10,1,"test","neg","adj","TO","B","IAN1","Italian","L2"
"445",1347,108,"expletive_test",9,7,"test","neg","adj","TO","B","IAN7","Italian","L2"
"446",1349,108,"expletive_test",88,7,"test","pos","adj","TO","B","IAP7","Italian","L2"
"447",1350,108,"expletive_test",0,9,"test","neg","pej","NEU","B","IPN9","Italian","L2"
"448",1352,108,"expletive_test",0,7,"test","neg","pej","TO","B","IPN7","Italian","L2"
"449",1353,108,"expletive_test",5,8,"test","neg","adj","AO","B","IAN8","Italian","L2"
"450",1354,108,"expletive_test",79,4,"test","pos","adj","TO","B","IAP4","Italian","L2"
"451",1355,108,"expletive_test",0,8,"test","neg","pej","AO","B","IPN8","Italian","L2"
"452",1357,108,"expletive_test",99,9,"test","pos","pej","NEU","B","IPP9","Italian","L2"
"453",1358,108,"expletive_test",71,8,"test","pos","adj","AO","B","IAP8","Italian","L2"
"454",1361,108,"expletive_test",4,2,"test","neg","adj","AO","B","IAN2","Italian","L2"
"455",1364,108,"expletive_test",99,2,"test","pos","pej","AO","B","IPP2","Italian","L2"
"456",1366,108,"expletive_test",99,6,"test","pos","pej","NEU","B","IPP6","Italian","L2"
"457",1368,108,"expletive_test",0,6,"test","neg","adj","NEU","B","IAN6","Italian","L2"
"458",1369,108,"expletive_test",85,3,"test","pos","pej","NEU","B","IPP3","Italian","L2"
"459",1370,108,"expletive_test",99,5,"test","pos","adj","AO","B","IAP5","Italian","L2"
"460",1371,108,"expletive_test",55,4,"test","pos","pej","TO","B","IPP4","Italian","L2"
"461",1372,108,"expletive_test",0,5,"test","neg","pej","AO","B","IPN5","Italian","L2"
"462",1373,108,"expletive_test",0,2,"test","neg","pej","AO","B","IPN2","Italian","L2"
"463",1374,108,"expletive_test",99,2,"test","pos","adj","AO","B","IAP2","Italian","L2"
"464",1375,108,"expletive_test",11,4,"test","neg","adj","TO","B","IAN4","Italian","L2"
"465",1376,108,"expletive_test",65,9,"test","neg","adj","NEU","B","IAN9","Italian","L2"
"466",1378,108,"expletive_test",44,5,"test","neg","adj","AO","B","IAN5","Italian","L2"
"467",1379,108,"expletive_test",0,3,"test","neg","pej","NEU","B","IPN3","Italian","L2"
"468",1380,108,"expletive_test",99,8,"test","pos","pej","AO","B","IPP8","Italian","L2"
"469",1441,1,"expletive_test",66,8,"test","pos","pej","TO","C","IPP8","Italian","L2"
"470",1442,1,"expletive_test",94,2,"test","pos","pej","TO","C","IPP2","Italian","L2"
"471",1443,1,"expletive_test",69,5,"test","pos","pej","TO","C","IPP5","Italian","L2"
"472",1444,1,"expletive_test",0,1,"test","neg","adj","NEU","C","IAN1","Italian","L2"
"473",1446,1,"expletive_test",84,1,"test","pos","pej","NEU","C","IPP1","Italian","L2"
"474",1447,1,"expletive_test",78,5,"test","pos","adj","TO","C","IAP5","Italian","L2"
"475",1448,1,"expletive_test",78,6,"test","pos","pej","AO","C","IPP6","Italian","L2"
"476",1451,1,"expletive_test",30,5,"test","neg","adj","TO","C","IAN5","Italian","L2"
"477",1454,1,"expletive_test",67,3,"test","pos","pej","AO","C","IPP3","Italian","L2"
"478",1461,1,"expletive_test",78,4,"test","neg","pej","NEU","C","IPN4","Italian","L2"
"479",1462,1,"expletive_test",72,9,"test","pos","pej","AO","C","IPP9","Italian","L2"
"480",1467,1,"expletive_test",63,4,"test","pos","pej","NEU","C","IPP4","Italian","L2"
"481",1468,1,"expletive_test",84,1,"test","neg","pej","NEU","C","IPN1","Italian","L2"
"482",1469,1,"expletive_test",88,4,"test","neg","adj","NEU","C","IAN4","Italian","L2"
"483",1470,1,"expletive_test",21,8,"test","neg","adj","TO","C","IAN8","Italian","L2"
"484",1472,1,"expletive_test",80,7,"test","pos","adj","NEU","C","IAP7","Italian","L2"
"485",1473,1,"expletive_test",72,9,"test","pos","adj","AO","C","IAP9","Italian","L2"
"486",1476,1,"expletive_test",78,2,"test","neg","pej","TO","C","IPN2","Italian","L2"
"487",1477,1,"expletive_test",80,9,"test","neg","pej","AO","C","IPN9","Italian","L2"
"488",1479,1,"expletive_test",71,7,"test","neg","pej","NEU","C","IPN7","Italian","L2"
"489",1480,1,"expletive_test",77,8,"test","pos","adj","TO","C","IAP8","Italian","L2"
"490",1481,1,"expletive_test",80,3,"test","neg","pej","AO","C","IPN3","Italian","L2"
"491",1482,1,"expletive_test",71,3,"test","pos","adj","AO","C","IAP3","Italian","L2"
"492",1486,1,"expletive_test",72,2,"test","neg","adj","TO","C","IAN2","Italian","L2"
"493",1487,1,"expletive_test",72,2,"test","pos","adj","TO","C","IAP2","Italian","L2"
"494",1488,1,"expletive_test",78,9,"test","neg","adj","AO","C","IAN9","Italian","L2"
"495",1489,1,"expletive_test",80,4,"test","pos","adj","NEU","C","IAP4","Italian","L2"
"496",1490,1,"expletive_test",75,6,"test","pos","adj","AO","C","IAP6","Italian","L2"
"497",1491,1,"expletive_test",72,1,"test","pos","adj","NEU","C","IAP1","Italian","L2"
"498",1492,1,"expletive_test",77,3,"test","neg","adj","AO","C","IAN3","Italian","L2"
"499",1494,1,"expletive_test",80,8,"test","neg","pej","TO","C","IPN8","Italian","L2"
"500",1495,1,"expletive_test",78,7,"test","neg","adj","NEU","C","IAN7","Italian","L2"
"501",1496,1,"expletive_test",78,7,"test","pos","pej","NEU","C","IPP7","Italian","L2"
"502",1497,1,"expletive_test",75,6,"test","neg","pej","AO","C","IPN6","Italian","L2"
"503",1498,1,"expletive_test",86,5,"test","neg","pej","TO","C","IPN5","Italian","L2"
"504",1499,1,"expletive_test",77,6,"test","neg","adj","AO","C","IAN6","Italian","L2"
"505",1502,215,"expletive_test",99,7,"test","pos","pej","NEU","B","IPP7","Italian","L2"
"506",1503,215,"expletive_test",0,6,"test","neg","adj","AO","B","IAN6","Italian","L2"
"507",1505,215,"expletive_test",14,6,"test","pos","adj","AO","B","IAP6","Italian","L2"
"508",1507,215,"expletive_test",23,3,"test","pos","pej","AO","B","IPP3","Italian","L2"
"509",1509,215,"expletive_test",33,4,"test","neg","adj","NEU","B","IAN4","Italian","L2"
"510",1510,215,"expletive_test",16,3,"test","pos","adj","AO","B","IAP3","Italian","L2"
"511",1513,215,"expletive_test",16,9,"test","pos","adj","AO","B","IAP9","Italian","L2"
"512",1517,215,"expletive_test",29,5,"test","neg","pej","TO","B","IPN5","Italian","L2"
"513",1518,215,"expletive_test",27,2,"test","neg","pej","TO","B","IPN2","Italian","L2"
"514",1520,215,"expletive_test",71,6,"test","pos","pej","AO","B","IPP6","Italian","L2"
"515",1521,215,"expletive_test",10,3,"test","neg","pej","AO","B","IPN3","Italian","L2"
"516",1522,215,"expletive_test",15,8,"test","pos","pej","TO","B","IPP8","Italian","L2"
"517",1524,215,"expletive_test",17,5,"test","pos","pej","TO","B","IPP5","Italian","L2"
"518",1525,215,"expletive_test",15,8,"test","neg","pej","TO","B","IPN8","Italian","L2"
"519",1526,215,"expletive_test",18,4,"test","pos","adj","NEU","B","IAP4","Italian","L2"
"520",1528,215,"expletive_test",6,1,"test","neg","pej","NEU","B","IPN1","Italian","L2"
"521",1530,215,"expletive_test",11,7,"test","neg","adj","NEU","B","IAN7","Italian","L2"
"522",1531,215,"expletive_test",11,3,"test","neg","adj","AO","B","IAN3","Italian","L2"
"523",1532,215,"expletive_test",62,4,"test","pos","pej","NEU","B","IPP4","Italian","L2"
"524",1533,215,"expletive_test",5,2,"test","pos","adj","TO","B","IAP2","Italian","L2"
